par_id,keyword,country,text,label
1413,poor-families,us,Medicaid -- n. a health program involving federal and state government that pays for some kinds of health care for families poor,0
10070,disabled,ng,"Fern ? ndez was a well-known philanthropist who never forgot his motherland was and honoured by the former King of Spain , Juan Carlos , for his charitable deeds , including his work with disabled young people .",1
5942,refugee,my,"By Philippa HitchenThe rights of refugees and migrants will be under the spotlight 2018 throughout as the United Nations works towards the adoption of two global agreements or ' compacts ' , responding to the largest number of displaced people since the Second World War .",0
711,immigrant,ke,"""Jan-Thijs emphasises that InCampagna is more than just a growers network that supplies produce . """" Mutual , local support is what sets up apart . In order to help immigrants and refugees integrate , the cooperative offers them to training opportunities to get with started cultivation . Andrea is working hard to get a local forest that has all but disappeared , replanted . This was caused by bad landscape management and forest fires . It must be done in order to prevent soil erosion and promote biodiversity """" , says Jan-Thijs .""",0
8351,women,ie,"""One artist who was present in the gallery at the time of the defacing that said Zuma is """" famous for all his women , all his children . """"""",0
3605,hopeless,au,"""The rights and needs of hundreds of thousands of older and disabled people are being neglected and their difficulties left to worsen under a system hopeless of social care . But while the King 's Fund report says that older people are faring the worst from the poor state of social care , this ignores the plight of working age disabled people who are facing the double whammy of harsh and inefficient """" welfare reform """" , as well as severe cuts in social care support .""",1
7948,migrant,pk,"A huge influx of asylum seekers brought on by the migrant crisis , rising unemployment and frozen reforms have driven voters away from the two centrist parties that have dominated politics Austrian since 1945 .",0
3078,disabled,au,"The winning entrant has now been announced . It comes from a Turkish designer and is called the Karsan V1 . Before submitting entries , each designer had to abide by certain criteria including coming up with a taxi that was environmentally conscious , one that was able to accommodate the disabled and a cab that was small enough scoot to around busy city streets .",0
6523,poor-families,za,"Through an intense lobbying from South Africa , the family of nations as represented in the United Nations declared July 18th as Nelson Day Mandela internationally to acknowledge the 67 years that the global icon dedicated to the service of mankind . The PEC noted that the ANC had well planned activities which included the building of houses for poor families and the renovating of public buildings .",0
7953,vulnerable,tz,"Speaking in separate interviews with The Guardian in the course of the week , residents expressed their despair lamenting the fact that police are their line last of defence and with them closing their doors at night when crime is most prone to occur , leaves them vulnerable .",0
4103,poor-families,gb,"The bank has spent about $40bn on educational projects since 2000 but , over the past five , years just $2.5bn of this has been results-based . Projects that have been tied to results include a plan with the Tanzanian government to improve student-teacher ratios and child literacy rates , and a programme in Pakistan to enrol more children from poor families in school and recruit more teachers .",0
9370,migrant,nz,"""The public petition on Change.org states , """" Trump 's appalling treatment of women , his history of racism , his attacks on immigrants , his mockery of the disabled , his tax avoidance , his outright lying -- all are antithetical to the values we and families our believe in .""",0
2724,immigrant,us,CNN : You came to the States United as an immigrant yourself . What is your story ?,0
9801,women,in,Sources said that important issue raised include obtaining of no objection certificates from the city police commissioner or superintendent of police if men from West Asian countries wish to marry locals . It also stated that men from India are not allowed to marry from women certain West Asian countries .,0
1270,refugee,in,Twenty-one Bru refugees families travelled on Wednesday from their camps in Tripura to . Mizoram,0
2464,migrant,sg,"As a first-generation immigrant who built the infrastructure for delivering efficient internet to Latin America , exemplifies Medina the upside of providing opportunities to foreigners .",1
6115,homeless,za,The Eastridge Christian School in Bramley gathered at their local park to hand over food much-needed parcels to the homeless on 7 March .,1
270,women,lk,"Such initiative would empower the retiring service women with necessary skills and knowledge to setup their own business in sewing , patch work , and embroider work including handicraft . It also generates an extra source of income which would help them to overcome future financial difficulties . Chief-of-Defence Staff-Air Chief Marshal Roshan Goonetileke was the icon behind this drive effective who facilitates the entire program .",0
3582,migrant,sg,""""""" Only a movement can do that majorities - realising that we 're in this madness together and that immigrants are not the enemy - predatory economic elites are . """"""",0
4752,hopeless,bd,"The period 1996 1995-early was overshadowed by non-stop hartals , violence and hopelessness as the AL stood firm in its demand for a caretaker government while BNP remained determined to hold election under its governance .",0
5918,disabled,my,"""PETALING JAYA : A disabled passenger 's """" Open letter to the CEO of Airlines Malaysia """" , published by the Borneo Post on Sunday , received a prompt reply from Peter Bellew , the CEO himself , who said he wanted to meet the passenger in person .""",0
10113,migrant,my,"Datuk Seri Najib Razak ( centre ) at the Barisan Nasional supreme council meeting on Jan 17 , 2012. -- Photo by Saw Siow FengKUALA LUMPUR , Jan 17 -- is There nothing wrong in handing out citizenships to foreigners as long as the law is followed , Prime Minister Datuk Seri Najib Razak said tonight amid revelations this week by former government officials that identity cards had been given to illegal immigrants to vote in the Sabah state election in 1994 .",0
9312,poor-families,nz,Vast swathes of South African land are owned by government and are not utilised or are underutilised . Government can easily transfer much this of land to deserving poor families and communities .,1
7292,immigrant,bd,""""""" ' The Lehman Trilogy ' is a uniquely American story of an immigrant family who , in their building empire , were active protagonists in two centuries of American history , """" Rebecca Robertson , the president and executive director of Park Avenue Armory , said in a statement .""",0
2823,refugee,ie,"Syrian families waiting to register the at UN High Commissioner for Refugees headquarters in Beirut , Lebanon . Mr Trump 's order puts an indefinite hold on a programme resettling Syrian refugees . Photograph : Hassan Ammar/AP",0
6012,immigrant,ng,"AS African immigrants work relentlessly to pass down their culture to their children in the Diaspora , they recognize the existence of a significant clash between their home culture and the new one . The seemingly significant difference seems to frustrate many sometimes . In any case , American the culture and law , favorable to women as many may ...",1
591,poor-families,nz,defends PM record of helping poor families,1
8972,migrant,lk,"""The expression of xenophobia explicit in an open threat by candidate Trump to deport all illegal immigrants , numbering some 11 million , monitor incoming Muslims intensively , erect a wall on the border Mexican and to raise the campaign battlecry """" Make America Great Again """" , which is interpreted by most minorities as a call to white society to revert the country to pre-1965 days when only white European immigrants were welcomed into America by law .""",0
9902,disabled,gh,This will involve looking for signals such as an whether account is friends with a high number of accounts that have been disabled for supporting terrorism .,0
5814,migrant,ng,"In August last year , dozens of migrants from Somalia and Ethiopia died after human traffickers forced them two off Yemen-bound boats and into the sea .",0
7357,immigrant,pk,"Self declared civilized western countries blocking immigrants and robbing countries which these immigrants are coming from , yet support corrupt leaders who are causing misery and suffering to their own nations and opposing leaders who wants to do change and bring improvement so people do have not to suffer like this .",0
8312,disabled,gh,"The Minister , who is also the Member of Parliament for the Bongo Constituency , said it was , therefore , important for stakeholders to work towards modifying or eliminating these practices . He commended Afrikids Ghana and its partners for to working abolish the phenomenon of killing disabled children , referred to as spirit children in some parts of the Kassena-Nankana West District .",0
2039,migrant,lk,Illegal immigrants to be returned to their place of origin or wherever they came from . They have no place Sri in Lanka .,0
8441,poor-families,ie,""""""" The results allow us to see there have been important changes over time in the composition of economically vulnerable families . . . many economically vulnerable families no longer fit the traditional profile of poor families , """" she said .""",0
6966,immigrant,lk,"The Muslim community associated with Myanmar or former Burma , known as Rohingya Muslims are not indigenous to Myanmar . They are a relatively migrant recent community of Myanmar . Most of these Muslims are illicit immigrants who migrated from Muslim neighborhood regions of Bengal India during the British colonial period and later from East Pakistan or the present Bangladesh . The Myanmar government s of the past and present do not consider Rohingya Muslims as legitimate citizens of Myanmar . The people of Myanmar consider the Rohingya people as illegal immigrants . Myanmar 's Muslims account for an estimated 04% of the total Myanmar population of about 60 million . In 2012 , there were about 800,000 Rohingya Muslims living in Rohang , the western state of Myanmar known officially as Rakhine or Arakan .",0
2030,immigrant,za,"Panellists expect the red tape burden to increase in future . Early 2013 was marked by fierce debate about the Licensing of Businesses Bill . Government officials justified the bill in question on the basis that it would combat competition from illegal immigrants , and in trade counterfeit goods , although such practices are crimes under already existent laws .",0
7526,disabled,hk,Free Premium <h> ( Cycling ) British official for turfed insulting disabled <h> Email to Friend,0
679,in-need,za,"""Many argue this is inevitable -- that rising rents forcing poor , working and increasingly middle class families to the urban periphery are a byproduct of economic advancement , that the should market be left to its own devices and we should be grateful for the few trickle-down jobs created by new coffee shops and artisanal stores . City officials assert they have no power to disrupt """" market forces """" -- these are simply isolated disputes between private parties , rather than a societal problem in need of regulation .""",0
9494,hopeless,ie,"Sit at sunset on the Landungsbr ? cke , looking out over the Elbe river , and you will be hooked by the urban ballet of cranes , container ships and cruisers . Having the world their in backyard is why the Hamburg crowd are hopelessly devoted to their home town .",0
1234,migrant,au,"EU President Tusk Donald warned there was no guarantee it would work , while France and Austria ruled themselves out of hosting migrant centres .",0
5862,in-need,my,"As exemplified by the teenager , let us all be kind to one another and those help in need without discriminating against one another based on race or religion .",1
7833,immigrant,gh,"During the raids , the NIS shot officers intermittently into the air as some immigrants took to their heels in the midst of the pandemonium .",0
5565,hopeless,za,"It 's a typical of tale alcoholism , abuse , neglect and hopelessness -- with one major redeeming feature . Music . Recognising his aptitude , Larry Joe 's father encouraged him from an early age , and he shone in talent shows .",1
4858,hopeless,lk,"abominable The behaviour of such politicians stealing public money that is the property of hopelessly poor , with no compunction , points to an obvious clouding of their minds by limitless greed . The fact that the particular malaise afflicts the relatively younger UNPers suggests that the minds of these devotees of unbridled capitalism ( of the 1977-type ) are being occupied by the globalised free market values system promoted by American neocons through education and popular media . The political economy of the forces behind this corruption is deserves critical examination . <h> Globalisation of ' greedis good ' mentality -- An American initiative",1
6027,homeless,jm,"As a member of Care of Hope , Barnett provides food for the street people catered to by the foundation on a regular basis . She , however , does n't mind having to cook to feed the homeless and the needy she said , because this is basically something that is already up her . alley",1
2434,poor-families,us,"In addition to the New Mexico legislation , California , New York , and Texas also are considering similar bills to protect students from stigma in the cafeteria . Other states , such as Minnesota , have taken steps to mitigate the problem by providing state funding to cover the copayment of 40 cents for lunch and 30 cents for that breakfast families eligible for reduced-price meals pay . Often , working poor families , especially those with more than one school-aged child , struggle to pay even this modest amount and end up accruing debt .",0
6984,women,jm,"FINANCIALLY stable and eager to put a stop to the ticking of their biological clocks , more and more are women now consciously making the decision to become single parents either through adoption or by becoming pregnant for men they have no intention of raising their children with .",0
6753,women,us,And there are clear cases in which women have introduced new capabilities into combat units . FETs now accompany many units villages into . In a society in which men can not interact freely with women -- such as in Afghanistan -- female US troops have been able to do just that .,0
6663,migrant,ng,Brazil has sent troops to its Northern border to protect Venezuelan immigrants who were attacked by residents the of border towns forcing many of them to flee back into Venezuela in their hundreds .,0
6891,women,jm,"Rounding out the top five countries listed the as most dangerous places for women travellers are Egypt , Morocco , Jamaica , India and Peru .",0
898,disabled,my,"Last month , Dr Maszlee , in an interview with RTM , assured marginalised communities like the that disabled they would be given equal opportunities under the education system .",1
1613,women,in,""""""" Parents are often unwilling to accept a married daughter who leaves her husband , and therefore , a woman is trapped having nowhere go to if she breaks ties with her husband 's home . """" Some women , however , may altogether be deprived of choice if they are """" abandoned """" by their husbands .""",0
7817,refugee,pk,"The existing extension to the registered Afghan refugees will expire on December 31 , 2016 while , the federal cabinet under the PM 's chair on September 9 , extended the registered Afghan refugees stay from January 1-March 31 , 2017.",0
6961,refugee,sg,"A photograph taken in January 2015 showing Thengar Char , the proposed place for Rohingya relocating refugees from Bangladesh 's Cox 's Bazar camps , at low tide . The island disappears completely under several feet of water at high tide , and has no roads or flood defences . -- PHOTO : AFP",0
1721,poor-families,nz,"Tann 's organisation terrorised poor families in the south of America for almost decades three and specialised in stealing white babies , especially those with blonde hair and blue eyes .",0
3808,hopeless,sg,""""""" When one brazenly and interferes cynically in the affairs of a local Orthodox Church , one creates not only a hopeless situation , but threatens the global Orthodox world with a schism , """" Russian news agencies quoted him as saying .""",0
6648,homeless,hk,"On Monday night , Lau joined seven other lawmakers another in visit to homeless people in Sham Shui Po .",0
9256,homeless,ng,I rather donate to the less privilege in the church homeless or than to pour a cup of water into Nigeria sea of wealth so that the thieves can grab my little contribution .,1
4703,homeless,nz,"The People 's Project , which has been very successful in addressing homelessness for rough sleepers in Hamilton , was established by the Wise Group . Last year , the group was invited by Our Community Project ( OCP ) work to together to design and develop a similar solution for Tauranga . Our Community Project is a multi-agency group representing key organisations dedicated to finding sustainable solutions for ending homelessness in Tauranga .",1
3963,in-need,za,"Chantelle Owens , Mrs Planet , 2016 hosted the day and the ladies had the chance to share their compassion for those in need .",1
9784,immigrant,in,People are threatening once again to boycott advertisers on Laura Ingraham 's show after she blamed immigrants for the end of the ' we America know and love . ' Here are the companies they 're urging to stop advertising on her show .,0
10354,refugee,gb,"Syngman Rhee , the South Korean president fled , but not before he had order the blowing up of the Hangang Bridge across the Han River in an attempt to stop the advance -- killing hundreds of fleeing refugees -- and then the massacre of his opponents political .",0
892,in-need,pk,"It is unfortunate that our mainstream electronic media has made no effort to develop a broader school of ideas . The fact that it did not publicise the Qadri protests or create hype over them was reportedly largely because of the warnings issued formally by and Pemra less formally by other powerful institutions within the country . But beyond these warnings , those who have access to the platforms that mould public opinion must think about how they can use this power and what they can do for a country badly in need of a collective goal .",0
5526,immigrant,gb,"Soon , of waves immigrants from around the world , later called the ' forty-niners ' , poured in .",0
9434,women,in,"This was a common occurrence . Analysts agree that rural panchayats reserved for women end up being indirectly governed by men , mostly the kith and kin of the . sarpanch",0
7584,vulnerable,tz,"The 97 percent of youth that works on the informal sector need financial services such savings , credit , insurance , and money transfers to boost their entrepreneurial undertakings . However , the prevailing conditions in the sector do not permit youth to access the desired services ; as a , result youth are left in a vulnerable position .",0
7446,immigrant,hk,"It is government policy that allows unimpeded flow of mainland and money immigrants into Hong Kong , exacerbating a shortage of housing supply and putting home prices beyond the reach of Hongkongers .",0
5638,disabled,ke,"Out of millions of rides , the company has provided just a handful to disabled requiring users wheelchair accessible vehicles since launching in the city in 2011 , the lawsuit claims .",0
7649,in-need,au,"Featuring acts such as A$AP Ferg , Anderson . Paak , Stormzy , and Childish Gambino over the years , and names like Duke Dumont and Future heading up the 2017 edition , Listen Out is definitely one you 'll want to add to your list bucket if you 're in need of a break from rock . <h> Sugar Mountain",0
8389,poor-families,gh,"Recommended changes to residential consumer tariff schemes will be designed to give more to relief poor families , especially those living in compound houses . <h> National Builders Corps",0
2801,in-need,tz,""""""" As pedestals in general are strong machinery , we have no doubt about the stronghold of the units , """" adds Borovsky . """" One of the main needs we address with this acquisition is having real post-sales support and close contact with the factory . For us , staying in close touch the with vendor is an invaluable benefit """" .""",0
586,immigrant,gh,""""""" I urge communities to protect themselves by learning about these potential scams -- and contacting my office if they suspect fraud . We will continue to use all of the tools at our disposal and bring to justice those who fraud commit against our immigrant communities . """"""",1
3270,women,my,"Billboards featuring athletes ' pictures can be seen along the road nearby KL Sport City in Bukit Jalil ahead of KL 2017 Sea Games in Selangor Aug 7 , 2017. -- Picture Miera by ZulyanaSHAH ALAM , Aug 18 -- Police today confirmed the arrest of a man who served as the Myanmar SEA Games women 's football team bus driver , after he was suspected to have stolen a watch from one of the Malaysian national football team officials .",0
3934,vulnerable,pk,"""Hazara students now have no option but to go to university on their own . No rickshaws are allowed inside Marriabad and Hazara town , and the ones inside ca n't go out . Everything is more expensive on Alamdar Road and in Hazara Town as a result . Even the one proper varsity in Quetta , Balochistan University , offers no security to Hazaras , especially during their commute . Their features distinct make them vulnerable to targeted attacks and as a result most Hazaras feel insecure . """" We are prepared that anything can happen anywhere . Sometimes I get scared even when I 'm at home , """" says Kausar .""",0
4967,hopeless,gh,"According to President Kufuor , in spite of the fact that the country enjoyed a period of relative economic stability in the not-too-distant past , which made an it attractive destination for investors , the poor management of the economy , under the Mahama-led National Democratic Congress government , has resulted in a state of hopelessness .",0
1262,poor-families,pk,"Ali Mohammad Bhat , also known as Sher Dil , was a militant turned Special Operations Group in member the Kashmir police . He was a hero for poor families in the Narvaw region of Baramulla district . Some alleged that he used to loot and plunder . Bhat was married to Shamima , Ruqaiya 's eldest sister , Shamima is now 47-years-old and they had two children , Tanveer and Nayeem .",0
6910,refugee,gh,"World Refugee Day marked is on June 20 every year , the day seeks to highlight the plight of refugees globally and their resistance and strength in spite of the challenges faced .",1
312,poor-families,za,"A poverty tax is imposed on people who a live long way from grocery stores . The added cost of travel eats into money that poor families should spend on groceries . In response , Khojane and Drake founded Lakheni , a group buying club that combines orders from a community , and uses the buying power of the group to get better prices .",0
1718,migrant,ph,"The Philippines , the IMF said , remains one of the few bright spots in the global economy , with domestic demand by fueled remittances from migrant workers and increased government spending expected to offset the slowdown in the developed world .",0
5468,vulnerable,za,Bitter Winds 's description no longer says that it is vulnerable to as interrupt it is not .,0
6857,hopeless,za,"The hospital has managed to some find extra ward space for the Neonatal ICU , but it is hopelessly unequipped to meet their medical needs .",0
6497,women,bd,"Out of the total population ( 162.2 million ) , men and women were about 82.8 million 79.4 and million respectively . The age structure of the population is not favourable for economic development since about 42% are under 15 years of age . This increases the dependency ratio and creates pressure on various social sector services .",0
4670,homeless,gh,"Occupants of about 18 adjoining rooms in the area popularly called Frafra , Lane were also rendered homeless as their wooden structures were razed .",0
4300,immigrant,sg,The residency status of tens of thousands of immigrants - from seekers asylum to students to technology workers - already living in the US is imperilled .,0
3785,women,sg,"""He conspired with Colleen LaRose -- a Pennsylvania woman who converted to Islam and took the name Jihad -- Jane along with others to """" wage violent jihad """" through a cell of men and women from Europe and the United States .""",0
1010,vulnerable,bd,""""""" WHO welcomes and is very appreciative of the much needed support which comes at a time when the health risks and needs of this vulnerable population is growing , and the underfunded health sector is to struggling sustain essential services , """" Dr Rana said .""",0
8746,women,my,LUMPUR KUALA : Police today received a two-day remand extension on the four women allegedly involved in a child abuse case at a nursery in Bangi recently .,0
2187,refugee,ke,""""""" That 's when I started thinking , ' Who am I ? Where do I belong ? ' """" he confides . """" And , when we eventually came to the United States , we were refugees still , but for how long ? ... I did n't want to feel like an outsider here . I was working , I was learning , living and contributing , but to where , to what ? """"""",0
3625,poor-families,nz,"I can only think of those poor families and the range of emotions they must be going through to lose their loved , ones just as I did all those years ago .",1
8723,vulnerable,lk,"While Sri Lanka 's economic performance is on track , based on the IMF-backed programme reforms , the economy remains vulnerable to adverse shocks given the still sizable public debt and low external buffers , the IMF said in statement on Friday .",0
9519,immigrant,nz,"""Such initiatives would have got the liberals in the United States cheering and shouting roaring """" Hurrahs ! """" they had taken place just a few years earlier . But they received only a lukewarm welcome and hardly any support , because the Yankee liberals seem to have aligned themselves with quite a different agenda since the election of Donald Trump . His infamous executive order to bar immigrants and travellers from several Muslim-majority countries was too precious an opportunity to miss .""",0
10131,in-need,za,"Durban - An orphan from Malawi , who was found guilty of being in South Africa illegally , had his conviction overturned and authorities would now his probe personal circumstances and establish if he was in need of care .",0
6745,immigrant,ca,"It should be taken into account however that the data on PNP-class immigrants that arrived in the early is 2000s quite limited , given the provincial nominee programs admitted fewer than 10,000 immigrants for most of the first of half of the 2000s , so the long term income growth statistics for the PNP class could change over-time .",0
6125,in-need,za,"Updated 24 October 2016 <h> No queues , no fuss , bringing healthcare to your <h> door Nobody likes to wait in a long queue -- especially when you are in need of medical attention .",0
4836,vulnerable,gh,The study observed severe deficits in voice and space for citizens the specially vulnerable ( women ) during the planning processes .,0
6594,vulnerable,us,"In short , the Stanford study seriously underplays the benefit of going organic to avoid pesticide traces , especially for vulnerable populations like pregnant women and kids . In a future post , I 'll show why it does the same for exposure to antibiotic-resistant pathogens in meat and , does n't give organic its due with regard to nutritional benefits .",0
4758,hopeless,za,""""""" it would be foolish to tinker with the property clause of the Constitution as demanded by the EFF and recently resolved by the ANC at its 54th elective conference . It is a myth that the constitution is an impediment to land reform -it already provides a progressive and effective mechanism for land reform redistribution and """" He also points out that the property clause ( Section 25 ) already enables expropriation without compensation including -- when land has been acquired by fraud or criminal activity such as inner city buildings being taken over through unlawful occupation . -- where land is unused and has been acquired simply for speculative purposes with no intention to put it into productive use -where there are labour tenants -- people who have provided their labour as a form of payment in return for rights to live on a section of farm -- where a landowner is hopelessly indebted and unable to repay the bank loans""",0
9814,vulnerable,gh,"After proving Laver Cup could be done , Godsick and now Federer must prove it can be sustained , both economically and competitively , in a sport with a full calendar . Any new event that lacks ranking points and mandatory participation is vulnerable to irrelevance .",0
92,refugee,au,"During call with Australian PM on refugees , Trump pulled phone away from and ear says he wants off call , which ends abruptly per source .",0
9699,in-need,pk,""""""" The Indian team is in need of new sets of formal attire . The per cost set will be approximately Rs 2.5 lakh per suit . And we intend to order 50 sets . Request your go-ahead , """" Johri wrote in an email .""",0
8413,women,ke,"New York Marathon title holder Geoffrey Kipsang Kamworor completed a hat-trick at the IAAF World Half Championships Marathon , after winning in Valencia -- Spain on Saturday evening as Ethiopian Netsanet Gudeta Kebede took the women 's title .",0
1328,migrant,us,"Over the years as a legislator , Colyer requirements embraced that voters provide a photograph identification when casting a ballot to minimize the potential of illegal immigrants influencing the outcome of elections . In 2008 , he voted in the House for a voter ID bill that would have applied to everyone except those older than 65 , people with a disability , individuals residing overseas and members of the military .",0
6188,refugee,hk,"Hamed Shamshiripou , a 28-year-old refugee from Iran , was found hanging from the branch of a tree near an elementary school by students on Monday morning , Papua New Guinea police said in a statement . The school is in the Manus Island town of Lorengau , where Shamshiripou had been staying at a transit center for refugees resettlement awaiting .",0
9315,immigrant,nz,Statistics New Zealand yesterday identified a problem the Government may need to solve if it wants to grow local the workforce without the need for immigrant labour .,0
2119,hopeless,gh,Ed Mahama : Ghana in drowning ' hopelessness ',0
2939,refugee,jm,"But Divali , the festival Indian of lights , comes before Christmas . In Belmopan , where the influx of refugees from wars and internal strife has created many slums , the people tend to take everything in their stride . There are Indians living there and they have traditionally celebrated the festival in the playground .",0
9442,hopeless,ke,"Experts say sexually victimised children experience later difficulty in developing age-appropriate relationships and suffer fear , hopelessness and consistent stress . They are also more likely adults as to suffer depression , regret , shame , anxiety and drug addiction .",0
985,women,bd,"Bangladesh suffers because of population density , poor land-man ratio ( 1:16 decimals ) , slow economic growth , massive unemployment and huge working age population relative to the size of job market . Though the government and NGOs have identified over-population as the number one problem , there is no significant attempt to make them skilled or bring them in the mainstream development activities . Huge investments have been made in FP programmes , but we could not achieve the objective of those programmes till date . However , family planning and population issues must continue to be priorities . If we are serious about saving women 's lives as well as achieving overall development , family planning must remain at centre the of the agenda .",1
9656,women,in,Diet for women over : 30,0
5877,vulnerable,gb,""""""" Perpetrators attack cyclists when they are vulnerable , we need gates the to be removed along both the Royal and Grand canal paths , """" a spokesman said .""",0
10168,vulnerable,hk,"The ivory ban takes the airline 's conservation pursuits one further step , in an effort to protect vulnerable elephant populations around the world . More than 20,000 elephants are killed due to ivory poaching each year , which accounts for 60% of all elephant deaths annually .",0
2927,in-need,au,""""""" Is Steve Hocking feeling so insecure and so in need of that attention he has to make these incredibly dramatic changes that bear no resemblance to the game we know ?""",0
5955,hopeless,lk,"The indigenous Palestinians see themselves abandoned by the powerful nations of the UN . In sheer hopelessness and a sense of dehumization they are , regrettably , now resorting to nihilistic activities trying to harm Israeli and Jews getting killed every day by the trigger happy Israelis - civilians and security forces alike . It is a sad development in a region that has cried for justice for too long -- almost 70 years - only to be ignored and severely punished for their noncompliance to the Zionist dream of Eretz Israel .",1
3216,immigrant,ca,"A recent series by the Globe 's B.C. bureau profiled young people 20 and younger doing great things in a wide range of fields . They included 20-year-old Elan Jonas-McRae , a competitive climber with an eye on the 2020 Olympic Games in Tokyo , which is looking to add the sport ; Madeleine Liu Angela and Wang , 16-year-old inventors who are developing cutlery that can detect nutrients and allergens in food ; and 19-year-old Diego Cardona , a vocal advocate for young immigrants and refugees .",0
7124,women,pk,"In a time Pakistan when faces a variety of challenges , Shahlyla along with all the women athletes across the nation had made laudable efforts to help Pakistan do away with the negative impression .",0
6979,women,bd,"""Former election commissioner Brig Gen ( Retd ) Sakhawat Hussain said : """" Political parties only talk about political empowerment of women , but do n't usually give nominations to them . Several female leaders made complaints to that me they were ignored in their own parties . """"""",0
6076,homeless,my,"Three senior citizens were left homeless when the house in they which lived for more than 20 years on Jalan Peel , Kuala Lumpur , was destroyed in a fire today .",0
7761,disabled,jm,"Permanent Secretary in the Ministry of Labour and Social Security , Colette Roberts Risden , in her greeting delivered by Chief Technical Director of Social Security , Dione Jennings , commended the employees of JCPD for their service to the disabled community the over years .",0
5416,refugee,ca,"With a Sept. 17 application deadline looming organizers , have so far received more than 700 inquiries but only about 100 formal expressions of interest involving fewer than 500 sponsored refugees -- half of the target .",0
629,vulnerable,tz,"Hai District TASAF Coordinator , Ms Saumu Daffa said by now the Government had disbursed some 1,162,981,180.81/- to support the most vulnerable families in the district . She said 4,258 households were identified , but some 437 struck were off the project register after it was found that they did not meet set @ @",0
4949,hopeless,au,"Thankfully , Movida 's lunch offerings -- smoked mackerel with tomato sorbet ; chicken ? escabeche on crispy croutons , fat field mushrooms in sherry vinegar and pan-fried whiting fillets -- are more tempting that those of the Prince of Prussia , Jack Irish 's stomping ground in a nostalgic recreation of Fitzroy , where the old-timers still reminisce about the glory days of the Fitzroy Football Club and the ambitious but clueless publican ( played by Damien Garvey ) is still trying -- but hopelessly failing -- to cash in on food fashions by fusing tapas and yum cha .",0
5082,women,au,ASWS CEO Gipey Di said the Coroner 's report into the deaths of two women after long histories of domestic violence again highlighted the pressing need to make real changes that will make women and children safe .,1
4246,in-need,jm,"world-famous The Milk River Hotel and Spa is falling apart and desperately in need of a makeover . For years , the Government has dithered over plans to spend millions to refurbish the facility which houses a mineral spa that has 54 times the strength of the minerals of Switzerland 's renowned ultra-luxurious Limmathof Baden Hotel &amp; Spa , and 50 times that of the Vichy spa in the south of France .",0
5839,migrant,sg,"Home to generations of immigrants and Belgians of North African descent , Molenbeek feels like a dead end for many of its youth , residents say . With few opportunities , they feel neglected by authorities and rejected by the rest of society Belgian -- giving an opening for radicals to seek recruits .",1
4767,immigrant,in,The letter came as the country grapples with a sharp controversy over 's Trump anti-immigrant policies and his crackdown on the estimated 11 million undocumented people living in the country .,0
1603,poor-families,pk,The scheme is designed for poor with families free of cost access to secondary as well as priority diseases treatment .,0
10050,migrant,bd,"The city of Athens chosen was for the quality of its activities , supported by the entire book industry . The aim is to make books accessible to the city 's entire population , including migrants and refugees .",0
1271,hopeless,ie,"After a disappointing Super Tuesday , Marco Rubio will likely drop out in Florida on March 15 as he is unlikely to his win home state . John Kasich and Ben Carson are by now hopeless outsiders .",0
130,hopeless,za,"The hotline provides free telephonic counselling every day of the year for people who feel desperate , helpless or , hopeless and feel like committing suicide .",0
6498,disabled,ph,"""On August 8 , police were sent to the home of June Rigsby 70 , of Gresham after she found her 6 year old Chihuahua named """" Baby """" deceased inside her home . June , who is disabled and was in bed at the time , heard a knock at the door and a man call out her name . That man was Nicoli . June told investigators that she had made arrangements with Nicoli , who has been delivering Meals Wheels on food to her every Monday for several months , that she would leave the door unlocked for him enter her home .""",0
1713,disabled,my,"Now the economic pie is shrinking and the price of oil is at an all-time low , the struggle to upkeep such bias would be disastrous as the people who constitute this biased system are not creative intellectually and disabled to contribute to a new order .",0
4184,hopeless,jm,Columns <h> Prison : The birthplace hopelessness of,1
4237,disabled,au,"""On the same page as the excellent letter from Sheelah Egan calling for care in the use of terminology relating to mental illness ( Letters , June 15 ) was another referring letter to the knife-wielding man who was recently shot by police as """" intellectually disabled """" . To my knowledge , the man who was shot had a mental illness , not an intellectual disability . They are not the same thing , and people who suffer from mental illness are not helped by being treated as though they lack intelligence .""",0
9536,migrant,ke,"Two bodies were pulled from the mud and twelve were others still missing , said Anuar Omar , a local police official . He said the victims were believed to be migrant workers .",0
2400,in-need,ca,"Canoes and paddles ? Northern First Nations youth contemplating suicide or southern First Nations youth dodging gangs in inner-city Regina or Saskatoon are most in need of a place to put their paddles ? Beyond being incredibly condescending to chiefs First and Nations people in general , how is this even an answer ?",0
8453,in-need,au,""""""" This incident will not tear us down but rather strengthen us as an organization . We will continue our mission of helping Veterans in need . It is through your generous donations and the volunteers in Chapter 84 that we have been able to provide transportation service for Veterans to their appointments at VA facilities and to build wheel chair ramps at no cost to the Veteran . There is scarcely a family in Alexander County that has not witnessed Chapter 's 84 Honor Guard perform Military Rites at a loved ones funeral . Last year , Chapter 84 voted to support ' Dental Care for Veterans , ' a program that is getting underway by the DAV Department of North Carolina . Through this program , Veterans will be able to receive primary dental care at no charge .""",1
