par_id,art_id,keyword,country_code,text,label
5717,@@9421209,refugee,lk,"['In March this year, Mr. Dhayabararaj alleged that his wife Udayakala and children were illegally detained for several months in a special quarantine camp at Rameswaram in Ramanathapuram territory. After The Hindoo put out a report, the State government order their release and even allotted a house in the open camp for refugees in Mandapam. However, Mr. Dhayabararaj was not released.']",0
5076,@@3567946,refugee,au,"[""Labor resolved at information technology July home league to double Australia ' sec refugee intake to 27, 000 by 2025.""]",0
6433,@@8886048,refugee,in,['Thirty - one Sri Lankan Tamil refugee in the state will retrovert to their hometowns on Thursday under an UNHCR - facilitated voluntary repatriation programme.'],0
4997,@@14176765,homeless,jm,"['Crooks say she is appealing to persons to follow more sympathetic to the homeless and mentally ill, as information technology could happen to anyone.']",3
1074,@@4433108,poor-families,za,"[""In a statement issued in Harare, the agency says piteous families, especially house with orphans and vulnerable children, calcium n ' t afford much of the food that is available. Most of that food is imported.""]",0
37,@@3277512,homeless,lk,"['A fire that broke proscribed in a labour camp in Al Sailiya on the 8th of May left approximately 300 Sri Lankans, employed at a Janitorial Service Companionship in Qatar, homeless. They have got be provided with temporary lodging after the fire. Expatriates world health organization did not report to work under these circumstances have been arrested by the Qatar authorities.']",0
7380,@@14241193,immigrant,au,"['In the US seasonal work be often done by undocumented immigrants who are especially vulnerable to maltreatment because of deportation threats. On that point is plenty of surplusage labor which allows contractors and farmers to keep wages very low and conditions poor and unsafe, with excess deductions for ecstasy, housing and food (Majka & ampere; Majka 2000 ).']",0
1940,@@21628673,immigrant,ke,"[""The 64 - twelvemonth - old of Pakistani origin says sales have plummeted at his California clothing stores in San Diego ' reciprocal ohm San Ysidro district, which borders Tijuana, Mexico. He blames US President Donald Cornet ' s fierce rhetoric against immigrants, especially Mexicans.""]",0
6072,@@14474020,migrant,za,"['With the closure of the Balkans route democratic with migrants seeking to reach northerly European countries, as good as an EU deal with Turkey to stop departures, asylum seekers get been turning to other options.']",0
5133,@@14892356,refugee,ph,['Secondary hoagie - menu <h> Astir 40 void from refugee core in Sweden after blazing'],0
6131,@@7375061,in-need,ca,"['A brown and white female dog resemble a Basenji or Bull Terrier type was found on February. 8, 2016, at large in the area of Saint Kateri Tekakwitha shoal in the community of Abbeydale. The dog has multiple large masses on her hind end in need of surgical treatment. Courtesy Calgary Humane Society / Calgary Herald']",0
7399,@@22586299,migrant,lk,"[""( January 5, 2018, Boston, Sri Lanka Protector) Donovan was born on New Year ' s Day in 1883 in American bison, New York. He came from a family of devoutly Catholic Irish immigrants, which influenced him to desire to become a priest.""]",0
8325,@@14942580,vulnerable,ng,"['Betty Abah is passionate about this initiative that seeks to protect youthful, vulnerable children. You could tell from just listening to her and how her face get down up as she dissected each question that was throw at her.']",4
3293,@@3489044,migrant,gb,"['On the other side, volunteer groups receive taken to societal media such as Facebook to mobilise assistance for migrants and show that hatred potty be reduced and tensions defused.']",0
5002,@@20885546,refugee,gh,['Helium said world at that place were astir 60 million refugees and more than 125 million citizenry in need of humanitarian assistance.'],0
8110,@@3515532,homeless,lk,"['You said at the 32nd Blackamoor July Remembrance Day for Tamilsin Scarborough, that "" Rioting civilian mobs systematically attacked Tamil people in Sri Lanka for a week in 1983 from July 24 to 29th. Tamil business and homes were incinerate and people were raped and murdered. Tens of thousands of Tamils were left homeless. Thousands left Sri Lanka with nada - - to commence new lives on other countries. .. This was the start of the civil war which lasted 26 years. ""']",0
6549,@@20671538,homeless,sg,"['According to Kofron, this engineering is already fully operational. It exist tested on the most gentle "" objective "" - - the homeless, the poor and those who have little relatives and protagonist. In these experiment involved Federal agencies, States, intelligence services, private security services, a number of large American corporations, police and some city social services.']",1
8266,@@22123432,homeless,ie,"[""Christmas market at Beggary Institution testament raise funds for homeless men <hydrogen> Up to 50 homeless men from eastern European economic community avail of Mendicity Institution ' s services""]",0
17,@@8886184,hopeless,sg,"['For those few s, humanity is free of it shackles and one glimpse go for amid the hopelessness.']",0
1154,@@25506308,immigrant,us,"['The Pentagon suspended MAVNI last descent, but more than 5, 000 immigrants were recruit into the program in 2016, with an estimated 10, 000 currently serve, according to the AP.']",0
130,@@7477982,hopeless,za,"['The hotline render free telephonic direction every day of the year for people who finger despairing, helpless or hopeless, and feel comparable committing suicide.']",0
1737,@@1811808,hopeless,ke,['useless venture by bitter an jittery partner. .. . please re verbatim your negative free energy to AFGHANISTAN an IRAQ. .. WE experience CHINA an no amount of useless an hopeless threats will suffice. ..'],0
4653,@@14144513,hopeless,ph,"['Sec Tugade told the Management Association of the Philippines (MAP) last Tuesday that political will differentiates this brass from the past. Tugade said they have the political will to do what they must, to accomplish the seemingly dispiritedly impossible task of managing our dealings situation.']",0
6605,@@3597127,disabled,za,"[""Zulu made headlines after he constitute convicted of charges of blameworthy homicide in 2010. He was convict for killing ii students and injuring 10 others. One of the victims Dudu Ngema, was left disabled when Zulu ' sec car force into their bakkie.""]",0
7027,@@1834832,women,tz,"['In some areas visited by the Constitutional Review Commission in Tanga, several women who turned up at meetings to air their views on the constitutional changes say they wanted review of the law on heritage, divorce and the protection of widow woman.']",0
4403,@@2483958,in-need,ca,['You can even log on to Netflix and watch Martin Sheen construct his own progress along it in the recent plastic film The Path if in need of a jolt of inspiration.'],0
6755,@@13867138,hopeless,bd,"[""Punters desire that one day there power be some game - changing news that leads to a vertical share price move upwards. That ' s a hopeless way to invest - as I ' ve learned from experience. Being an optimist can cost a huge impediment to investing success, if you repeatedly buy into jam tomorrow fund. They practically all fail to deliver on what is promised, so risk: reward is just terrible with this type of share.""]",0
8135,@@19022096,in-need,sg,"[""CWS currently work with more than 100 fostering volunteers and rescuers through its adoption drive and online adoption display panel to rehabilitate and rehome cats in need, with more than than 300 cat o' nine tails adopted last class through such means.""]",0
4440,@@3272251,women,au,"['"" But when I read some of the remark from cleaning woman in my support group, the thing they suffer through thither \' s no agreement or support.']",1
8010,@@20809787,hopeless,in,"[""Local anaesthetic hold legal land human action issued by JDA live left hopeless after been upheld as ' illegal '""]",0
5610,@@1559049,migrant,ie,"['I come from one of those families. Unrivaled of my grandfathers move to New York, where he ran a bar until he moved back to rural Ireland to get married. In time, his daughter - - my mother - - was forced to move to America to find work as a nurse. There she met and married my dad, also an Irish emigrant. They moved back to Hibernia to upgrade their young family. But come the 1980s, and I headed to Chicago, looking for work.']",0
4428,@@3546974,hopeless,ph,"['Atty. Nepomuceno Malaluan, convenor of the Right to Know, Right Nowadays! Coalition, which engineer the march, urged the marchers to turn their grief into rightful indignation. Instead of waiting hopelessly for Congress to pass the law - - with just months to go to the May 2016 elections, he say the Coalition would turn instead to what he calls "" FOI practice. ""']",0
7136,@@4282013,hopeless,za,"['Various research studies, by head education experts, have demonstrated that our education system is dispiritedly dysfunctional. We seem to feature paid too much attention on equalising budgets post - 1994 and less on the normal school activities of upholding standards, discipline, the efficient management of schools and the control and monitoring of competence and performance.']",0
7100,@@638863,women,ph,"['Meanwhile, confuse men, women and children walked aimlessly along roads strewn with overturned cars and fell mogul lines, some gagging from the malodor of rotting flesh.']",3
8149,@@2587938,disabled,ie,['The accused include a? qualified nurse and a youthful woman who be send off money home to invalid relatives and children.'],0
204,@@3136730,poor-families,za,['And the Guardian has write that most of those Tunisian IS volunteers come from middle class quite than working socio economic class or poor families.'],0
8836,@@20046070,disabled,ng,['I end this essay with questions for government and society. Can there ever be a place for humour in the life of the disabled? Are there disabled friendly environments in Nigeria? Do we have barrier - free restaurants and alternative routes for the invalid? How do the disabled manage to consider with self assurance? How do they feel when they have to ask for help? Are people with disability lawless? Do government and society owe people with disability anything? Abah publish from Port Harcourt.'],3
1969,@@21306356,immigrant,in,"['WASHINGTON / NEW DELHI: The Horn administration has made it more difficult to regenerate non - immigrant visas such as H - 1B and L1, popular among Indian information technology professionals, with a new directive saying the gist of proof lies on the applicant even when an extension is sought.']",0
2030,@@406473,immigrant,za,"['Panellists expect the red tape burden to increase in future. Former 2013 was marked by fierce debate about the Licensing of Businesses Bill. Government officials justified the bill in question on the basis that it would combat competition from illegal immigrants, and trade in counterfeit goods, although such praxis are crimes under already existent laws.']",0
7210,@@14752519,poor-families,ca,"['As the number of working poor families in British Columbia river increase, some dr. say screening for poverty and then helping patients access taxation benefits or societal services can go a long way to ameliorate the health of vulnerable people.']",0
3469,@@2421639,migrant,au,"[""' ' A group of experts will travel to Nauru next calendar month as part of the UN function group on arbitrary detention. The radical has a mandate from the UN Human Rights Council to investigate ' ' administrative custody of asylum - seekers and immigrants ' ' as well as prisons and mental health institutions. ' '""]",0
8361,@@25616877,hopeless,tz,"[""Amid hopelessness, South Republic of the sudan has been described as one of the worldly concern ' atomic number 16 most dangerous countries for help workers.""]",0
7778,@@30062261,poor-families,in,"['The ambitious scheme, renamed the Pradhan Mantri Jan Arogya Abhiyan (PMJAY ), aims to provide a coverage of Rs five lakh per family annually, benefiting more than 10. 74 crore inadequate families for lower ranking and tertiary care hospitalisation through a network of Empanelled Health Care Providers. Nearly thirty one state of matter and Union Territory will implement the programme after the launch of the programme.']",0
6194,@@19824150,poor-families,ph,"['First of all, while, of course, it is the individual world health organization directly benefits from college education in terms of acquiring more knowledge and skills, which translates to more job opportunities, it is not the individual alone who benefits. In a poor country such as the Philippines where wages are low and labor is cheap, the college education of a member of a family, especially for the pitiful, is their only way out of poverty. It is also the only way by which the future family of that same family member could break free from the quagmire of poverty that has enveloped his surgery her family for generations. It is astir social mobility. And if more poor families break free from poverty, would that not reflect on the ontogeny of Philippine society?']",4
3594,@@1837573,homeless,tz,"['A resume conducted by this paper yesterday revealed that various houses were coif on fire, rendering century of people homeless person.']",0
4870,@@26141846,immigrant,in,"['Riyazul Islam aver helium had to produce family documents going back to 1951 to prove he was an Indian and non an illegal Bangladeshi immigrant. But a draft listing of citizen released in July excluded him and his mother, among a total of about 4 million people left off.']",0
5055,@@16702873,immigrant,nz,"['The "" illegal immigrants "" Trump references be predominantly Muslim refugee world health organization are seeking asylum and have been resettled in island camps on the Pacific nations of Nauru and Manus Island in Papua New Ginzo.']",0
3829,@@23103867,immigrant,sg,"[""Unlike in 2002, by 2011 the consistory had already voted to become a sanctuary for as long as the immigrant needed a place to continue. They understood that it is technically legal for ICE to enter a house of worship (if a federal evaluator authorizes a warrant ), but they counted on the government ' s reluctance to take such a gradation.""]",0
1009,@@22152320,vulnerable,gh,"['A Deputy Governor in Zamfara Body politic in Nigerian, Malam Ibrahim Wakkala Mohammad, has assure to sponsor the marriage ceremony of 100 vulnerable couple across the res publica.']",4
5854,@@4579477,hopeless,jm,"['"" We must encourage our player not to use their God - given talent to imprison the minds of our young people with lyrics that glorify gangsters, promiscuity and murder. We must commit ourselves to standards, discipline, duty, and country. Ohio yes, they sound corny and old fashioned, even hopeless, but that is because too many of us are convinced that our present world be our only possible reality, "" said Walker.']",0
7410,@@14806326,disabled,gh,"['"" The NDC has always led the way in championing the causal agency of the handicapped. We believe that disability is non inability, "" President of the united states Mahama said.']",1
8252,@@22989941,poor-families,sg,"['2. In a bid to increase the insurance cover for the poor, the government, nether the flagship National Health Protection Scheme announced that a sum of up to Rs 5, 00, 000 will be provided to 10 crore poor families in India per year, which is expected to reach around 50 crore beneficiaries, and will be used for secondary and tertiary care hospitalisation.']",0
2589,@@861372,poor-families,au,"['EMMA ALBERICI, PRESENTER: Struggling schools in regional and remote naval special warfare are volunteering to be part of a bold young experiment which aims to close the educational gap between children from rich and misfortunate families.']",0
1599,@@15430582,disabled,ng,['Kano disabled farmers move from begging to bagging'],2
7068,@@15219246,poor-families,lk,"['On the stalking horse of "" getting to know how the other side of the world lives, "" they initially divvy up accommodation free of charge with inadequate families. After befriending the parents, they craftily sought permission to "" adopt young girls and boys, "" to take to Western countries, making philanthropic approaches and finally exporting young kids to foreign lands. In many cases, such children follow forcibly made sex slave or pornographic \' film actors \'!']",3
2703,@@1937681,refugee,ke,"['Selective benignity: In Europe, some refugee are more equal than others']",0
7376,@@18308823,disabled,jm,['Andre Coleman is one of a number of students who have benefited from the disabled - friendly environment at Mona Heights Schooltime.'],0
5748,@@24325549,hopeless,sg,"['The hosts fight on equal terms in the first one half of the match, merely after the break dispiritedly behind the winner of the regular season. "" Houston "" traditionally shone James harden and Chris Paul, Trevor Ariza and Eric Gordon was supported by the leaders of the high percentage of realization shots from behind the arc.']",0
6316,@@22763015,immigrant,ke,['Bulk of migrants are well educated people who toilet work hither or be self - employed but choose to live illegal immigrant.'],1
5028,@@15322429,homeless,sg,"['The program library also functioned as a physical shelter for dispossessed people. In accession, librarians helped residents complete housing applications and sort done effectual challenges with landlords.']",0
4985,@@9454865,refugee,gb,"['Just over half of refugees in 2015 were children, according to UNHCR data, with 98, 400 asylum requests get from children who throw been separated from their parents or were travelling unaccompanied.']",0
8307,@@24606532,disabled,gh,['She added that the exercise bequeath likewise cover handicapped individual and the vulnerable within her arena.'],0
556,@@23012605,vulnerable,ca,"['"" Yesterday I was saddened by the allegations against my former manager, Vincent Cirrincione, but today I \' m sick after reading the horrifying detailed accounts of his abuse towards 9 women, "" her post read. "" I \' m lived that he used me, and the role model he help me become, to lure and manipulate inexperienced person, vulnerable women of color for his predatory actions. ""']",0
5322,@@10386122,refugee,gh,"['More than a month ago Austria confine the immigration of refugees on its border, announcing that the commonwealth this class bequeath not accept more than thirty seven, 500 asylum seekers.']",0
5220,@@10072955,refugee,jm,"['As admirable as Ms Merkel and the German people were in welcoming the migrants, they must have known that governmental failure to apply rigorous border checks and security backgrounding was a recipe for pandemonium and played into the hands of anti - Muslim crusaders who were itching for a reason to stoke religious and ethnic strife. That constabulary and immigration authorities naively allowed the travellers in without consultation and cross - referencing with the security apparatus of other countries complicate the asylum effort, with justifiable fears that terrorists could have passed themselves off as refugees. The whole asylum base has buckled under the crush of bodies.']",1
5117,@@9016802,hopeless,gh,"['Why can cynicism, nihilistic hopelessness and restlessness, destructive premonitions of the ever - sleeping nation - department of state not counteract the public faith in such a fermented "" headless "" body politic?']",0
1415,@@22806685,refugee,sg,"['"" We \' ve give light commitment to child refugees. ""']",1
5485,@@8588021,refugee,ie,"['Even then, Polly be also the adventurous type and, after graduation, and a short stint working in theatre and education in England, she departed for Japan. "" I was an economic refugee, "" she says rather dramatically, then qualifies it by adding, "" I think some of it is you get itchy feet, and you say, \' I want to go cancelled and see what \' s going on \'. But also, working in theatre and education, you \' re earning nothing. You \' re so poorly paid - you get tired of your mum fixing your car and buying you things. ""']",0
5137,@@10361592,refugee,lk,['He said five to six more kin from his bivouac have already registered for repatriation and they would return in a few days. The camp in Vedar Colony give about 300 refugee families.'],0
3638,@@3292395,vulnerable,ca,['A undertaking military force looking into the torso rub industry in Edmonton recommends the city demarcation clustering of dead body rub centres in vulnerable neighbourhoods.'],0
3002,@@70078994,women,us,"[""If anyone love Dr. Gary Tigges in Plano, TX, please tell him that he ' s just pissed off a few thousand HARD WORKING women physicians. Because, you know, quotes like this tend to get shared a lot on social medium. * * 26; 284; TOOLONG""]",0
1748,@@21618194,hopeless,lk,"['Contrary to such measures, in Sri Lanka, the Governance be exposed as being dispiritedly inefficient, while the panicked, yet selfish motorists started to fill their tanks up to the brim level and took extra supplies too in cans, until a ban was imposed on issuing petrol into cans.']",0
4756,@@4796969,women,nz,"[""While Joe Webber was run nettle by coach Gordon Tietjens at Mt Maunganui College on Thursday, nigh to the point of vomiting, Jordon Webber was working at Blake Park with coach Sean Horan and the women ' sulfur team.""]",0
5966,@@19690681,in-need,my,"['"" Azmin needed not compare because if he is so proud of Selangor now, he should understand that Selangor be not built through his magic lamp, and people are aware that Selangor became developed when the Barisan Nasional government was prevail it.']",0
3997,@@18260119,women,ke,"['Joan Ndarathi, an ardent rider, confesses that her family was very concerned when she begin biking. Ms Ndarathi is a fellow member of an all - ladies biking club called Cad on Steel. She as well belongs to Super Heroes, which is open to both men and women.']",0
4167,@@8181637,migrant,bd,['IOM Yemen implemented two other project for capacity building and humanitarian activities targeting migrants and dispute - affected Yemeni with another USD 2 million of Nipponese funding in 2015.'],0
783,@@1619510,migrant,nz,"['Ex - pat South African, Welsh and Irish immigrants living in the Taupo district will be treated to an exclusive meet & amp; greet evening at the Great Lake Centre on Friday 10 Sept as a way of recognising the three teams being hosted here. For more than information and to register on the ex - pats database email info @ taupo2011. com']",1
7629,@@4698215,in-need,my,"['"" Anyone can habituate the seats if there be no i using information technology. However, they should be courteous and reach up the hindquarters when they see a person in need, "" he said. - - August 12, 2015.']",0
2407,@@1939721,hopeless,ke,"[""The campus which was built at a cost of 200 million shillings has been launched in the backdrop of the discovery of natural resources that are bound to completely transform the county ' s fortunes. The narrative of Turkana County has been that of hopelessness and desperation, especially on issue education. The launch of a fully fledged university campus, was therefore a a welcome move, that left many of the residents in a frenzy.""]",0
2779,@@10362804,women,bd,"['"" We have a real opportunity to speed the development of mobile technologies that can save lives, help women reach their possible and supercharge the growth of emerging economies for United kingdom to trade with. A more prosperous, connected and stable worldly concern is unwaveringly in our national interest. ""']",3
5089,@@24706618,migrant,pk,"['The European encounter with Islam did not start and end in Spain. The Ottomans likewise ruled over much of Eastern Europe, including Greece, the cradle of Western civilization. The 20th century saw the arrival of millions of Muslim migrants to provide cheap labour for war - ravaged Europe. Many of these Muslim coming to Europe had also been the direct or indirect victims of eastern imperialism towards their home countries, which were also fight to overcome the damage wreaked by colonialism.']",0
3029,@@3593762,immigrant,za,"['That puts Horn \' s inflammatory description of Mexican immigrants as "" crook "" and "" rapists "" and his need that a wall be built along the Mexican border, as well as his questioning of President Barack Obama \' s citizenship status, in an interesting light.']",0
4355,@@16141507,in-need,nz,"[""The Kindness Institute came astir through Cavit ' southward previous work with communities in indigence both in New Zealand and overseas.""]",0
3271,@@15699253,disabled,jm,"['"" Yes, those things need to be addressed, merely we need to see more concrete stuff equal done. Because what is the use putting in the ramps and making organisations ready for disabled persons if the people are not apply? "" McLean reasoned.']",0
3184,@@24554357,hopeless,ke,"['Both DP Ruto and Senator Moi are merchandise and beneficiaries, but likewise dupe, of a brand of exploitative political culture imposed on a community that has bred the confusion, hopelessness and zigzag situation it finds itself embroiled in. Therefore, unless guided out of the mess, both may not be relied upon for a sustainable solution.']",0
3128,@@22203829,immigrant,lk,"['Then make out the British headed by Sir Walter Raleigh in search of kingdom and gold. Virginia was named in honor of Elizabeth, the Virgin Queen and English immigrants began settling in Jamestown in 1607. The Great Migration (of 50, 000 British convicts) between 1620 - 1640 led to the 13 colonies. By 1800s there were 2m English migrants. By 1910, Eastern & adenylic acid; Southern Europeans make up 70% of the immigrants to US.']",0
335,@@17452371,women,nz,"['Johnson bandies "" democracy "" and the notion of majority rules. Of course! It is this same mentality that defends unequal pay for women; that needed to believe that homosexuality was a "" lifestyle choice "", and opposed homosexual law reform; that beat Maori children for speaking te reo Maori in school; which confiscated Maori land; and slaughtered Maori women and children at Rangiaowhia and elsewhere.']",0
8329,@@25150694,homeless,in,"['"" When we relocated to Joburg, we struggled to get a place to stay. I remember with my business partner we had to make use of the Ekhaya shelter for the homeless person, from that moment I knew something needs to be done, "" said Manyike.']",0
4868,@@2849448,vulnerable,ca,['Quarter of novel Canadian oil projects vulnerable if oil settle below US $ lxxx: IEA'],0
7195,@@18850691,in-need,ke,['The Department said that these additional vetting function volition just apply to those who have been identified as in need of further vetting in connection with terrorism or other national certificate - tie in visa ineligibilities.'],0
1824,@@1891735,poor-families,tz,"['"" I am go up all these summits to raise funds which will be direct towards educating at least 1 - 5 girls of my age. These girls should not needfully be picked from poor families in India simply rather anyplace across the reality, "" she said.']",3
2950,@@19803747,in-need,jm,"['Delores, St Andrew - physically challenge and in motive of a bed and a refrigerator.']",1
2802,@@16107480,in-need,au,"['The "" Trotty Special "" is composed of Tanqueray, grapefruit and fresh lime juice. It \' s a mix often doled out at The Wheatsheaf Hotel - - aka The Wheaty, in Thebarton, Adelaide - - to a frequenter in need of a beverage that might be adequate to of righting the wrongs of the night before.']",0
1495,@@1532972,migrant,us,"['"" You have the reverberation of the child boom and nestling of immigrants, "" Lang says.']",0
4775,@@9473581,women,gh,"['Ms Elham Mumuni, the Programme Manager of CIKOD, a Non - Governmental Organisation, said the training would equip the women to produce just quality baskets of the outside standards to enable them to attract quick market and good prices for their produce.']",1
721,@@10018462,refugee,gh,"[""Some 850, 000 migrants and refugees crossed into Greece last yr, paying smuggling gangs to ferry them o'er from Joker in much frail boats.""]",0
4189,@@3474483,refugee,ie,['The refugees have settled temporarily in Yalda and early nearby towns controlled by armed groups that have reached truces with the government. These groups have strong leaders and civilian commission that co - operate with UN agencies.'],0
508,@@23832980,in-need,bd,"['"" The United States regard and admires your nation \' s compassionate reaction to those in need "".']",3
4346,@@1613126,women,lk,"['The survey indicated that females have still not been successful in filling the gap between male and distaff labour forces and this big gap continued. In 2008 there were 2, 108, 209 fewer women than men and in 1993, there were 1, 946, 502 few women than homo in the labour force.']",0
4014,@@9061490,in-need,nz,['Accountability is suggesting that the people indeed in pauperism of our help and support could have make a little bit more to help oneself themselves.'],4
4927,@@4561812,hopeless,jm,"['The female parent of three said she feel hopeless, as even if by some miracle people begin to stop by she had no money to restock.']",0
3567,@@25130235,homeless,bd,"[""Seattle ' s tax would charge companies about $ 275 per full - time worker each year and raise roughly $ xlviii million a year for affordable housing and homeless services. It would target business making at least $ 20 million in gross receipts and take effect in Jan.""]",0
185,@@15348325,hopeless,in,"[""Also I can see the people who are criticizing Ashwin here. Why did Yasir Shah go wicketless in 2nd Eng vs Pak test. Fact is bowlers have to bowl well in span. Steyn had Morkel, Wasim have Waquar, Anderson and Broad have each other. If Jadeja chokes from one end then Ashwin will be effective. Yasir could n ' t pick wickets and then because the other Pak bowlers bowled hopelessly. Anyways I ' m not too worried about Indian wickets today except Rahane which moreover look like result of batsman trying to force runs and with Cook ' s defensive mindset and fielding that comprise always going to happen.""]",0
482,@@2634175,refugee,lk,"[""Commonwealth of australia - - well done for discovering the verity about ' economical refugees '. Still not convinced - - refugees twist back be in possession of IPhones, digital television camera, gold credit cards!""]",0
6588,@@17576166,hopeless,gb,"['Each year in Eurovision, the British entry - - however hopeless - - is doomed from the outset by the political landscape. And that was before Brexit. They nates sing their hearts kayoed, in tune, and not have the faintest promise of success.']",0
3820,@@16605,hopeless,us,['AVC: Could you relate to that kind of hopelessness and desperation?'],2
5556,@@4769569,poor-families,au,['Underage boys and girl from miserable families are oftentimes engaged as domestic help to well - off families in Bangladesh.'],0
2291,@@24956830,migrant,ng,"['On top of the development gains lose at home, there is a significant economic and societal burden faced by host countries, leaving many migrants dependent on international human centred help, the report stated.']",0
4810,@@22707147,immigrant,sg,"[""Trump ' s remarks feature a particularly glacial reception from Norwegians, whom he reportedly uphold as shining examples of the immigrants helium wants to come to America.""]",0
430,@@16361918,refugee,lk,"['When the Musali South Muslims exist cooped upwardly in refugee camps in Puttalam district from 1990 onwards, the earlier Mahinda Rajapaksa government acquired a major part of their traditional lands under various pretexts, Farook says.']",0
5040,@@22849922,migrant,ke,"[""Information technology is the tale of a descendant of immigrants ' robert brown in color living in a black society, who later became a chocolate brown immigrant in a white guild (Canada ).""]",0
5472,@@15264096,migrant,ph,"['"" The Philippines would also lose out if Trump pushed before on architectural plan to ban immigrants from? areas of the creation where there is a proved history of terrorism against the US or our allies \', "" Mister. Leather added.']",0
995,@@1660956,immigrant,us,"[""Ferdinand Pecora was little known outside New York until 1933. The former New York prosecutor was called to Washington to become chief counsel of Senate hearings looking into Wall Street ' s wrongdoings that led to the Crash of 1929. Pecora is a surprising zep of the time - - he was a poor Italian immigrant who earned his legal education at night school. And over a x - day period, he grilled some of the titans of Wall Street, toppling one of them - - multimillionaire Charles Mitchell, aka Sunshine Charley - - who was chairman of National City Bank, the predecessor of the current - day Citibank. NPR ' s Robert Siegel talks to Michael Perino, a law professor and former Wall Street litigator, about his new book, The Cerberus of Paries Street: How Ferdinand Pecora ' s Investigating of the Great Crash Forever Changed American Finance.""]",1
6653,@@18700654,vulnerable,ph,"[""The climate accord to which the Philippine islands has set a goal of 70% carbon emission reduction by 2030, depending on financial, technological, and capability - building support, was made possible partly due to our land ' s leadership role as chair of the Clime Vulnerable Forum that focused the attention of last year ' s 21st Conference of Parties meeting in Paris on the plight of the poor and most vulnerable.""]",3
7979,@@218947,in-need,au,['a near car simply gravely in motivation of an update. .. .. .. ...'],0
5086,@@20744088,vulnerable,ph,"['The Haley incident may not be a systematic operation organize at local traditional media opinion - shaper but it showed one of the weak links in the local legitimate media chain. While reporters are required to be objective in doing their tasks, legal opinion - makers are not, and the realness is that some opinion makers have become partisans, making them vulnerable to fake word "" agit - prop "" (agitation propaganda) - - and therefore of laundering fake news.']",0
2657,@@70095884,women,us,"[""NBC News had earlier report that the White House had instructed the FBI to interview two of the fair sex who have come forward with intimate assault allegation against Kavanaugh, Christine Blasey Ford and Deborah Ramirez, but not his third accuser - - Julie Swetnick. The Wall Street Journal also reported that Swetnick ' s claims would not be investigated.""]",0
1463,@@13673995,disabled,pk,"['During his stay in Italy, he remained working for the sporting goods retail merchant Decathlon while he also offer as a driver of a motorcoach for disabled people in his spare sentence.']",0
10020,@@4660263,hopeless,bd,"[""Acerate leaf to say, whatever is the level of i ' s disability, they face tenacious mark and social exclusion in addition to their persistent physical or mental challenges. If life is hard for differently - abled adults, we can only imagine what it could be like for children. Their parents become tired, discomfited, and hopeless. Most of them lack fiscal and other resources to cope with the situation. It is almost inconceivable how burdened and helpless they feel, and therefore resort to a resigned acceptance of fate.""]",4
7954,@@1919206,immigrant,tz,['Mgandilwa pack the clip to clarify that the operation be target illegal immigrant and not traders as misconstrued.'],0
2147,@@4541873,hopeless,bd,['Absolutely brilliant! Something we Bangladeshi will take after those hopeless performance! Gooooo Shakib!'],0
6978,@@26288051,refugee,bd,"[""Blanchett visited the refugee camps in People's republic of bangladesh in March this class. The Rohingya have long been treated as foreigner in Buddhist - majority Myanmar, even though their families have lived in the country for generations.""]",0
2042,@@16616484,vulnerable,ie,"['Often, following a divorce, the newly freed - up partners may embark on a new relationship very quickly. Friends and family look on with worry that the new partner is "" worry "" and "" unsuitable "". They often ascertain the new partner as taking advantage of someone who be vulnerable. The new separated person wants to move on and reinforce their original decision and independence.']",0
7261,@@3408421,poor-families,ie,"['"" Deity bless the dupe, completely those people and their poor families, and I experience so sorry but I want to tell them it was n \' t my son who did this, it cost a different Seifeddine.']",4
1529,@@19935299,immigrant,us,"['"" You have an government that \' s still acquire its immigration insurance policy, and as a result, it \' s make an environment where immigrants with tech talent very well might be incentivized to go other place, "" state Peter Leroe - Mu? oz, vice - president of technology and innovation policy for the the Silicon Valley Leadership Group.']",0
6810,@@3403255,vulnerable,ph,"[""Despite the Winehouse family ' s disapproval, fans will in all likelihood cherish the picture show for its look at the isaac merrit singer ' s vulnerable private position - - and for its reminder of her talent.""]",0
3011,@@1095532,vulnerable,us,"['Lead tail end build up in the body and damage the nervous system and brain, kidneys and early major organs. There is no known safe layer of lead, which posterior cause learning and behavior problems, seizures and death. Fry are especially vulnerable because they absorb the toxin more easily, are still grow and often put their hands or objects that can be contaminated with lead in their mouths.']",0
6269,@@25087617,women,nz,"[""Commonwealth of australia will take the women ' s Septenary Public series title regardless if they go down to New Zealand in the final, with the Australians on more points than the Black Ferns in the overall series standings.""]",0
6600,@@3581385,disabled,ph,"['The concession was designation for retired and disabled soldiers, but dozens of other families moved in first and do non require to leave. "" Whatever relates to the law and arrests is a legal framework. We promised that we will see into the framework of the ministry, "" the government minister said.']",0
1053,@@16212982,migrant,za,['Border police besides discover two more migrant hidden in false compartments build into a car arriving from Marruecos.'],0
5045,@@1885196,in-need,ke,"['Tens of thousands are besides in need in Republic of burundi, Rwandese republic and Uganda.']",0
4462,@@14454405,poor-families,us,"['His study argues that choice should be "" grounded in our large social goals for our schools, including the valuing of diverse communities. "" That would let in, as Naeyaert of GLEP suggests, policies that help poor families to get their children to the same school chosen by more affluent families.']",0
