par_id,art_id,keyword,country_code,text,label
3768,@@10379441,immigrant,hk,"['Wong, cardiologist who been serving Tuen Hospital for a decade, said the number of patients has been on, a ratio up to out of 10.']",0
3769,@@4119818,refugee,ph,"['First Lady Imelda Marcos, helped the refugee camp, the guest of.']",0
3770,@@25303452,disabled,in,"['New Delhi: Students applying for admissions at Janki Devi Memorial College this year can opt add - on courses will them an opportunity to study initiatives undertaken the and civil society towards issues relating to women, children, , and the community. will also get a chance to study about public policies and macroeconomics.']",0
3771,@@19191683,women,us,"[""For the attorney the Tax Commission said n ' t comment on pending.""]",0
3772,@@1852255,in-need,tz,['Shambwe said the NHC procedure to to one to give ownership to all need.'],1
3773,@@1829702,vulnerable,tz,"['According to him malnutrition is a consequence of, but also a cause poverty. child is more vulnerable to disease able to earn leaving.']",0
3774,@@14283274,refugee,lk,['Disclosure of fact that aided by refugees ahead of the release of a film about his saga well - director Stone Toronto Friday.'],0
3775,@@20127755,women,ng,"['Describing NAWEF an exclusive scheme for women who are productive enterprises, added that was designed for artisans, farmers (female ), women or entrepreneurs engaged in']",0
3776,@@4623784,disabled,jm,"[""Whoever disabled the plane ' s communication systems and the must have had a high degree of technical and flying experience, one or both of the pilots high on the possible, and aviation experts said.""]",0
3777,@@21844172,in-need,ie,['Army of helpers are around town collecting to organise areas are most need so they can deliver some meals.'],1
3778,@@10132975,migrant,bd,"[""The Supreme challenge to President Barack ' s immigration far beyond determining whether millions of undocumented immigrants can remain in the country. The case has the potential to constrain the of Obama ' s successor bypass Congress and act alone.""]",0
3779,@@1879879,immigrant,ng,"[""A case in point is an illegal hails from Ondo State (name withheld ), who was by a friend going abroad to seek for fortune and to make it big. He sold his ' s cocoa plantation dream of it rich in a land.""]",0
3780,@@24082965,women,gh,['So did Kuami take a u - turn from gospel backslide (some people say) to the extent he would now state in interviews he older women (sugar mummies) as?'],0
3781,@@19620270,migrant,ng,"['The book "" Never Look an American in the Eye "". My second, "" foreign gods, inc. "", published in 2014 to great critical acclaim and success. novel \' s protagonist is Ile Uzondu, a Nigerian immigrant in New City who hatches a traitorous plan to the of a war deity from natal community. Many of in the US, Britain and Europe kept harping on their impression that the novel rang so true as to seem based on my life.']",0
3782,@@21954927,hopeless,ie,"[""Except SportPesa Everton ' s main shirt sponsor, their that a ' hopeless place ' gone down pretty badly with club ' fans. The tweet was hastily, but not many had already seen it:""]",0
3783,@@17407863,poor-families,ng,"['He the beneficiaries were from very poor families, and carefully primary schools local government of the state.']",0
3784,@@14925836,poor-families,sg,"['Modi did try reach out to the dual of Dalits industrialists of the state but refrained from making any direct political points in speech at Punjab Agriculture University (PAU ). He talked promoting the Micro Small and Medium Enterprises (MSME) besides urging people to buy khadi with the slogan "" Khadi used to be for nation, now fashion "" during the ongoing season as it help poor families.']",0
3785,@@25793391,women,sg,"['He with Colleen LaRose - - a Pennsylvania who converted to and the name Jihad Jane - - along others to "" wage violent jihad "" through a men and from and the United.']",0
3786,@@18233398,migrant,us,"['Another way to look at it is that cycle of immigration repeats itself with each group. "" I do n \' t come from an immigrant culture, I come a, "" said Orlando Jones. But, he, for all differences, "" Every group has the same levels of pain, the same, the same scars. We \' re in the same. All of, whether we choose to acknowledge it or not, are in the same fight. Today, like it was our great - grandparents. ""']",0
3787,@@3211924,disabled,hk,"['Now, the restrictions proposed by the Town Planning Board would that no supplies be brought during the traffic ban hours, the spokesperson said. Also, guests disabled could face or coming to the hotel, the person was quoted as saying.']",0
3788,@@3706338,refugee,ca,['Appeal on refugee - care cuts postponed'],0
3789,@@20625070,refugee,lk,"['This clearly distinguishes abuses of human rights - - whether committed in Myanmar or elsewhere, gives the United Nations Security Council the authority to intervene, from matters of State such as the mismanagement of a State which we from time to time where UN is destitute of authority to. One of the ways in which a domestic crisis could lead to a breach of international peace is when such crisis would result in refugees borders, threatening the peace of neighbouring. Yet another would be if any of the parties involved in a domestic conflict were to spread its tentacles other parts the globe, thus threatening domestic or international peace in areas other than the one in which the crisis taking place']",0
3790,@@19683281,refugee,lk,"['According to a note tabled in the Assembly by the State, the who willing to go back Lanka on their own are issued exit permits by the District Collectors concerned. "" To the hardship of those to and to expedite the process, a simplified procedure has formulated and implemented, "" it states.']",0
3791,@@17672709,in-need,sg,"['BERLIN (BLOOMBERG, REUTERS) - - German Foreign said the European Britain need each other should relations, although it was "" hard to understand "" Britons should think they \' re off alone.']",0
3792,@@18624034,homeless,ng,"['"" The obvious implication this act of sand these touts with their is that the will quickly spread to parts of the as a result of this excavation and more indigenes of the community will in no distant time be and rendered homeless.']",0
3793,@@23382714,immigrant,in,"['The National Terrorist Liberation Front of Tripura (NLFT ), is another terror backed by Rapist Christian Church Funded Baptist groups that the secession neighbouring Tripura. The NLFT includes in aims the forced conversion of all tribespeople in Tripura to Fascist Racist Christianity. The NLFT says that it is fighting not only for of Bengali immigrants from the tribal areas, "" but also for the tribal areas of the to become overtly Totally Christian "", and "" has warned members of the tribal community that they may be attacked if they not accept its racist fascist agenda "".']",0
3794,@@20678806,women,za,"['< h> plans women, youth']",0
3795,@@24856076,women,ke,"[""9 hours ago More than - quarters of women in Turkana County, giving birth home un - assisted or with the help traditional birth attendants, putting the lives of both and child risk. A number of them cited privacy concerns, as part of the reasons they opted for home deliveries. But a new county government initiative, is helping bridge the gap between the women ' s apprehension based on traditional values, with the urgent need to both mother and child. And as NTV ' s Health Reporter Eunice Omollo reports, the traditional birthing is now drawing more to hospitals, and helping prevent cases of maternal and infant, in the county.""]",0
3796,@@14679862,vulnerable,ie,"['"" The recent Luas and Dublin Bus strikes vulnerable is to industrial action, "" he said. "" A relatively small number of people able to put the \' s countless jobs at grinding its transport infrastructure to a halt.']",0
3797,@@19137400,women,pk,"['The petitioners adopted that the petition being on behalf of the victims the tragic incident which occurred during recording of the programme by ARY on April 28, 2017 in which seating stand collapsed causing injuries to hundreds of men, women and, including the petitioners / or the members of families.']",0
3798,@@24105885,hopeless,us,"['The first comes from Gregory A. Daddis of Chapman University and author, most recently, of Withdrawal: Reassessing America \' s Years in Vietnam (2017 ), which rebuts revisionist claims about the in the early 1970s. Daddis criticizes Boot on various but attaches particular importance to Boot \' s thin attention to Vietnamese perspectives. The, complains, an "" American - centric "" approach that unpersuasively casts Lansdale in the of "" enlightened imperialist "" while depicting Diem as a passive and needy recipient of American advice. Daddis also contends that Boot fails to reckon with new evidence of \' s determination starting in the 1960s to mount a major war in the South, making Lansdale \' s insistence on counterinsurgency methods hopelessly ill - suited to the basic military situation.']",0
3799,@@21351578,in-need,za,"['Dlamini they are need containers, as well toilets and a gazebo.']",0
3800,@@14860394,hopeless,ng,"['In the of this dysfunctional, a few good. It must be. But their uphill struggle against the status can not solve the gigantic that face the. Therefore the country totters on the brink, with millions suffering, and in hopelessness.']",1
3801,@@20307823,homeless,nz,['She told the of Times the programme provided a different approach to in homelessness Tauranga.'],0
3802,@@19229203,immigrant,my,"['Called wieners, , and dachshund sausages in their native countries, hot dogs came with the great wave immigrants in late nineteenth century. hot was born these began selling their sausages buns.']",0
3803,@@3652740,immigrant,us,"['File photo of marching during anti - Prague, Republic, September 12,.']",0
3804,@@22873919,poor-families,my,"['Koon also that "". .. according to the 10th Malaysia Plan, is now the with number of poor families. "" This true, the data in the 10th Malaysia are old.']",0
3805,@@21303300,refugee,pk,"['Guards at shelters are refugees go into prostitution, German television has, sparking outrage with saying on it the allegations "" very seriously "".']",0
3806,@@24824562,homeless,sg,"['"" I accept apology and I appreciate the contribution of $ 25, to INNERSOLE, a profit co - founded that provides new sneakers to who homeless or in need. I \' m glad we can share in of this worthy cause and I look forward to moving past this with a spirited but positive competition amongst our programs. ""']",3
3807,@@50004267,migrant,ke,"['Remarried her son about four years old, he legally adopted his Cuban immigrant stepfather worked as engineer major petrochemical company.']",0
3808,@@40015527,hopeless,sg,"['"" When one brazenly cynically the affairs of a Church, one creates not a hopeless situation, but the global Orthodox with a, "" Russian news agencies quoted as saying.']",0
3809,@@18270787,disabled,bd,"['Meanwhile, 15 of 20 and - serving the exams under Rajshahi Board.']",0
3810,@@22075414,disabled,sg,"[""YSI - Banten currently holds 37 children in an at the same holds more 440 disabled children from disadvantaged families - - children who still live with parents or other members of family. The types of disabilities the children at the include Hydrocephalus, Microcephaly, ' s Syndrome, Cerebral Palsy, Autism and.""]",0
3811,@@22041240,in-need,bd,"['Of the largest that tend to hold students in need back achieving their is the that they are simply as ordinary students, and needs are not acknowledged, to.']",1
3812,@@21825014,poor-families,hk,"[""The SFO payments are always delayed three or for months for school. They force me to pay the school fee first, and then I can claim it back. I do ' t have money to pay. got a letter from the school, saying my kid will be kicked out if I do n ' t. Can you how stressful it is? Some of my daughter ' classmate already been kicked out. School fee is increasing every year and it is and harder for poor families to afford.""]",0
3813,@@25589861,immigrant,bd,"['US visa on, Laos over refusal to accept <h> United States imposed sanctions on Myanmar Laos Tuesday after both nations refused to back immigrants Washington wants, reports the Time.']",0
3814,@@10354406,migrant,jm,"['Censure through the entire field of Republican presidential candidates, who were all pressed the morality of their approach to immigrants in the illegally, during a primary dominated increasingly tough rhetoric has emphasized. <h> - up']",0
3815,@@4671551,refugee,jm,"['Some 125, refugees to Niger.']",0
3816,@@15922687,women,za,['Changing the narrative and examining emotional women their hair'],0
3817,@@15219463,homeless,gh,"['The children, the board member said, were and engaged in fishing, collection scrap, commercial sex worked as head porters along the Accra. were vulnerable to incidents left for.']",0
3818,@@1811864,in-need,ke,"['The Charg? d \' affaires at British High in Nairobi Michael Nevin said: "" We are delighted that British forces, as part of an ISAF operation were able to safely rescue Kenyan Oirere. Throughout this we have been in close contact Moragwa \' s family, and with the Kenyan authorities. We are grateful for the excellent cooperation the Kenyan authorities provided, and for the restraint shown the Kenyan media. We very glad that we were able to help a Kenyan in. ""']",1
3819,@@19187157,vulnerable,ke,['Shame can make the of persons hang their heads and curl inwardly a bid to save face. It comes as most ready reflex when we caught pants down in our many guilty pleasures; admittedly there is nothing more vulnerable look of shame on her face.'],0
3820,@@16605,hopeless,us,[': Could you relate kind of hopelessness and?'],2
3821,@@21528153,hopeless,ie,"[""The rich will get richer under president, and that ' what it ' all about. intends to preside over period of greed, and a transfer wealth, which will more hopeless future for the people who elected.""]",0
3822,@@4605093,refugee,jm,"['In the North Africa, people due to conflict has critical proportions, as nearly two moved to neighbouring countries as refugees, says the brief.']",0
3823,@@18348026,hopeless,ng,"['"" Anywhere you a, suicide is typically fallout. And in our society where people cope with a drop purchasing, where there are no jobs, where those who have jobs can not basic things like food, clothing, and shelter, thoughts \' life is worthless \', thoughts of hopeless and loss of faith might set in. And where these factors available, depression is "". "" Suicide does not just. It takes prolonged period of time to set in and to mature.']",0
3824,@@1890014,women,ke,['A Woman by the time leaves the house is to LOOK GOOD. from crowd of other women. And to be of pack.'],0
3825,@@24854153,refugee,ng,"['Foreign Minister Gebran wrote a to his Syrian counterpart Walid al - Moualem that "" Law 10 "" could make it difficult refugees to prove ownership, and in turn some from returning.']",0
3826,@@15412433,hopeless,nz,"['"" problem was the to properly damage which existed, and a trigger here was fact that Christchurch there was shortage of people. So people who were hopelessly unqualified these assessments, "" Dr Webb said.']",0
3827,@@17277414,immigrant,nz,"[""Employers support an immigrant ' work in order fill low - roles must now engage with Work Income the locally first.""]",0
3828,@@25809472,migrant,sg,"[""TORONTO: close - knit of Toronto ' s Thorncliffe Park neighbourhood, where Hussain grew up and went to school, is to square the image of the quiet, skinny they knew with the man went on a spree late on Sunday, killing two and wounding.""]",0
3829,@@23103867,immigrant,sg,"[""Unlike in 2002, by 2011 the consistory already voted to become for as long as the immigrants needed place to stay. They understood that it is technically for ICE to a house of worship (if a federal judge authorizes a warrant ), but counted the government ' s reluctance to such step.""]",0
3830,@@21639901,homeless,in,"['The would execute programme in all urban homeless shelters in the city, the added. The corporation four dedicated shelters (out of) for the city.']",0
3831,@@21967921,disabled,my,"['"" the, could afford disabled people reach full potential there was abundant labour, "" says.']",0
3832,@@15294603,migrant,ng,"['A mass the estimated 11 million illegal immigrants living in the US should go into effect. Despite this idea xenophobic and prohibitively expensive - - the BBC estimates $ 114bn - - Trump says deportation plan is as achievable as it will be. In addition, his immigration reforms would end "" birthright citizenship "", the policy that grants the children of illegal immigrants citizenship so long as they are born American soil. He does not support creating a path to citizenship for undocumented workers.']",0
3833,@@24214032,vulnerable,lk,"[""Sri Lanka ' s pledge towards this scheme our commitment towards espousing values and the spirit of organization in more vulnerable members in the Commonwealth to whose productive capacity and markets are limited.""]",1
3834,@@3701110,migrant,au,"['The, PiS opposed to, ,, liberals, and in general all "". ""']",0
3835,@@26122535,women,za,"[""Luke ' s Gospel begins ends with the focus on women part in the story. Luke focuses on women from the very beginning of Jesus ' life by pointing Mary, not Joseph, who praised God with the birth (Luke 1: 46 - 55 ). Both (1: 41 -) Anna (2: 36 - 38) also praised and blessed the Lord. There are many women in the Gospel, and there to be a tendency for Luke to defend praise them.""]",1
3836,@@713181,migrant,au,['Migrants to country often most racist. migrants.'],0
3837,@@20876974,women,ie,"['After criticism the range featuring life of, Lego three female scientists in Research Institute range.']",0
3838,@@21832171,in-need,hk,"[""Chief Carrie Cheng Yuet - ngor is in need of a reality check. After she and Guangdong Governor Ma Xingrui signed the first step week of a three - stage legal process for joint immigration control at the West Kowloon terminus, Lam conceded the would be the. ' s putting it mildly. She can expect to face her toughest battle since becoming chief executive five months ago.""]",0
3839,@@4876971,vulnerable,ph,"[""Along with the Himalayan silt the Ganges and Rivers have built the largest delta in the world, Bangladesh, of the ' s most countries. to vast coastline, low - lying the abundance rivers, Bangladesh is extremely vulnerable to climate change. Being no to frequent floods, tropical cyclones, river bank erosion and droughts, Bangladesh been facing the consequences of global warming for quite some time.""]",0
3840,@@24733851,homeless,ng,"['Downpour started about: 30 pmon Friday lasted one and half hours, thousands residents homeless.']",0
3841,@@8748779,hopeless,gh,"['According, march is to "" change the cloud of hopelessness engulfing the country and to preach message of hope for a after John Mahama kicked out government "".']",1
3842,@@4768946,women,ie,"[""' Hannah ', we ' call her, turned out be a very buxom blonde woman in her - twenties who knew her around a sportsman ' s body than he his own. It is a mystery, to me at least, why women the to act in this way.""]",1
3843,@@9287918,vulnerable,jm,"['He said that the Americas is one of the regions in the world adding that remains key risks. However, he said he pleased to report that region has made impressive towards reducing its level of poverty among its population.']",0
3844,@@3307712,women,gb,"['"" Doubling the amount of free childcare to working will help back into work while four couples benefit from a? 1, 000 transferable tax allowance from 2015, stay - - home mothers and women who work part - time the main. ""']",0
3845,@@15968651,migrant,pk,"['Also promised to his voters to against China by punitive tariffs, a on the Mexico America border to influx of immigrants and scrap a number of deals including North America Free Area (NAFTA) and Trans Pacific Partnership (TPP ).']",0
3846,@@22981859,poor-families,ke,"['He said the health insurance would cover more million families provide 500, 000 rupees ($, 825; ? 5,) in medical coverage each annually.']",0
3847,@@364082,refugee,sg,"['"" were refugees of Vietnamese ancestry living the United States. ""']",0
3848,@@725720,poor-families,gb,"[""Church groups urging caution over any further rapid growth in Britain ' s casino base, fearing it could the number of gamblers and hit poor families. The charity GamCare that the number of gambling outlets underlined the need for over the with gaming.""]",0
3849,@@23950540,hopeless,us,"['This is, I believe, liberating thought. We are not driven by hidden motives, bound by or hopelessly imprisoned by our past. Each new thought and action is a chance to reshape, if only slightly. freedom has its limits, of course. Amateur ca n \' t "" "" choose to play like Charlie Parker, learners of English ca n \' t spontaneously emulate Plath and physics students ca n \' t spontaneously reason Albert Einstein.']",0
3850,@@3333319,migrant,ph,"['Arriving at one of the camps, the men for the first in days and received urgent medical treatment, some attached drips, as Myanmar immigration officials noted names, ages and addresses of migrants now at a diplomatic Bangladesh.']",0
3851,@@70094552,in-need,us,"['It is a multi - - dollar business that involves vital organs from prisoners of? ? "" Dafa adherents in great numbers? ? "" while they \' re still, ? killing them the process, and selling the paying patients need of transplantation.']",0
3852,@@21692036,refugee,za,"['Deputy Minister Chohan has a, - readable document for refugees South, that with international UNHCR guidelines.']",0
3853,@@1879146,migrant,tz,"['Is countries Africa practices human to Africa because out of 7, 000 illegal migrants caught in Tanzania, of them are Ethiopians, the Ministry of Home Affairs has.']",0
3854,@@4026444,in-need,gb,"['Rachid tells Channel 4 News that young Moroccans not in need of for violent expression, that and prompted the youth examine own, with many for constitutional.']",0
3855,@@7970662,migrant,my,"[', a popular destination for, alone around 24, Afghan child in 2015, what of received in previous year.']",0
3856,@@16820357,homeless,za,"['The, Mkhwanazi said Metro police - - in conjunction with security company - - are assisting in removing homeless people, allegedly sleep at the site Pikitup is not aware break - ins. "" indeed this is true then are to seek the intervention of the police, "" Mkhwanazi added.']",0
3857,@@23482625,disabled,ke,['Other nominated will nominated represent youth and the disabled.'],3
3858,@@14027052,in-need,bd,"['An estimated 24, 000 women pregnant and in need of maternal and newborn care, 12, 700 due to their babies in the next three months, requiring attendants and medical, said.']",0
3859,@@25593065,hopeless,pk,"[""Anyhow, hopeless in ' t give. I was looking for love. Should ' ve known better. After few more similar, I began to identify the pattern.""]",0
3860,@@19216024,poor-families,ke,"['"" Since the school got digital learning devices we have experienced drop out, but have new students joining our from private, "". Munga urged Uhuru government to roll feeding programmes to help pupils from poor families.']",0
3861,@@3066461,homeless,ph,"['In, when the housing backlog for low middle - and low - income will have been significantly whittled to manageable levels, the can looking at ways means to bring these "" lesser "" Filipinos into the of economic health - - away from that malady called.']",4
3862,@@18722391,hopeless,ke,"['Said the residents, were swept away by Pokot bandits, hopeless in IDP camps without food, and.']",4
3863,@@4661166,migrant,jm,"['Another important could well, within of their official agenda in, the crafting of a to President Barack Obama to express for his principled stand in exercising constitutional - based executive authority for arresting the nightmare of deportation facing approximately five million undocumented - - them thousands of Caricom - born citizens of the American Diaspora.']",1
3864,@@25732,immigrant,ca,"['Nova attracted than, immigrants in 2011, the year which statistics are available, CBC News reported this month. Seventy - per of people who have moved to the province are, said.']",0
3865,@@1846482,vulnerable,tz,"['Also equitable resources in terms of sectors, like health (2, 4 and 5) (4 and 6 ), water () food production, and energy provisions, housing, which mainly affect the most sections of our society, "" the Speaker.']",0
3866,@@659926,hopeless,au,"['"" It was too. I felt hopeless, that we had failed and I had. But at end of walk, a bit me thought we \' ve come far, \' going to find a way to get through this, "" says.']",0
3867,@@50017425,vulnerable,au,"[""Moreover, employees vulnerable to their when workplaces n ' t aware family - - whether due to, or stress.""]",0
3868,@@3976432,disabled,us,"[""In 1970, Peoples ' Self - Help Housing is an award winning non - profit organization that develops affordable housing and community facilities for low - income households and homeownership opportunities for working families and needs populations, such as seniors, the disabled, and the homeless. With over 1, 150 completed and over, 400 rental units developed now managed by Peoples ' Self - Help Housing, the premiere affordable housing on the Central Coast, with offices in Santa Barbara and San Luis Obispo. Peoples ' celebrating its 40th Anniversary this year.""]",0
3869,@@2187710,refugee,hk,"['The count is on police and coast data and estimates stemming from; data and estimates from government, and UNHCR in Italy; and and government from and Malta.']",0
3870,@@576556,poor-families,gb,"[""He later said he ' off guitar give the proceeds a charity provides poor families with the materials build.""]",1
3871,@@40025206,hopeless,lk,['Perhaps is the very that nourishes human hope; perhaps one find in life first experiencing'],0
3872,@@946017,migrant,us,"[""The may double losses for the fruit industry ' players - - packers, shippers, processors, truckers, and agrochemical and equipment dealers - - according to officials. Hundreds of migrant in the South wo n ' t called north this year.""]",0
3873,@@8395654,homeless,za,"['To live on the is a different world what I was used to. One has to grow fast be street. But I think the worst for was how became the homeless against the "" rest "" of society. We are public enemy 1.']",0
3874,@@10170169,refugee,gh,"['He met with Ministry Foreign and Integration Minister Hanna Tetteh earlier this month, said the Minister him the Government concerned wants to help come to as.']",1
3875,@@698269,vulnerable,us,"['"" The organizers of criminal scheme exploited vulnerable their greed, "" U. S. Attorney Jenny A. Durkan in a statement. "" They to protect by offering bribes to law enforcement. ""']",0
3876,@@15196306,women,za,"[""Millions women and girls in countries risk unintended pregnancies and abortions, , a global initiative to the world ' s poorest with is track to miss its target.""]",0
3877,@@4634331,homeless,my,"['Anjung works with the Anti - Drug, the Health Ministry and the Labour Dept among other agencies provide holistic support the homeless. There are three such centres - - one in Lumpur, Johor and Kuching, with one in Penang due to very.']",0
3878,@@1933853,vulnerable,gh,"[""The of the foundation, Chef Elijah Addo explained award reiterates the ' s to build food recovery banks across West Africa to create sustainable means of less and.""]",0
3879,@@20435406,hopeless,lk,['* that one feels'],0
3880,@@1948270,migrant,gh,"['On basis the passport, the security services have for help from colleagues in Serbia, Serbia security service registers all migrants and have the most complete migrants on the Balkan route.']",0
3881,@@14278734,disabled,ke,"['Short video explained how Alexandre created a special boot to his disabled son to fulfil his dream of playing football. A group of disabled entered the stage wearing boots, and friends.']",0
3882,@@20314088,in-need,sg,['Some in need of workers are also following.'],0
3883,@@9921138,in-need,pk,"['The human loss as a result of this "" error of judgment "" by Blair is unprecedented. Loss lives to violence is estimated to be around a quarter of a million. About five million people, or one in six Iraqi people, were displaced. The war pushed Iraq an estimated 27 progress, and cost $ 394 billion in Iraqi. Currently, 10 million Iraqis are in need of humanitarian assistance. Violence is spiralling day by day, and suicide bombings are a regular routine. Industry has been, deteriorating and insecurity at an all - time high.']",0
3884,@@15766534,homeless,ke,['onlookers had to comfort the homeless man would be with Kamande (Facebook )'],0
3885,@@25745522,poor-families,gh,"['Mercy Johnson is about giving back to the society. She runs Mercy Johnson Foundation. The objective of this is help children from poor and widows. makes donations from time to time. We can only expect hope for a better life for this actress. Surely, she has worked very hard to be as successful as she is today. Currently, she is not active in acting as was before she settled down. Perhaps it is she is concentrating on raising her children.']",1
3886,@@19950887,homeless,au,['Took the post regarding the shire.'],0
3887,@@4242938,hopeless,us,"[""Further demonstrating the abject arrogance of Apple towards older users / buyers: Just consider the acoustics in that venue. Actually they parallel Apple with their cacophonous hubbub. Try talking sensibly to of the Geniuses, even more, try taking one of the lessons /. .. no, they n ' t turn the music down.""]",0
3888,@@20615030,hopeless,bd,"['"" We helpless, "" said youth leader Ali, who came to India in 2012 and with his in.']",0
3889,@@1518276,in-need,in,"['The Kathak piece Bandhare Beechdagar Mori in Bairagi was more in of aAbhinaya. Her lehanga, the ankle length, completely covered ankles and feet tied with the gGhungru and these small bells on ankle while the final steps. The footwork ended in a crescendo. . Gopal Pundit Srinivas are her Kathak gurus.']",0
3890,@@4031041,women,ca,"[""The women ' doubles title captured by Marlene Culbert of Hodgeville and good friend Dorothy of Regina. Wheeler of partnered with Lowine Binkley of Hudson and knocked out local mother daughter team of Megan and Laurie Lyons in semi final to move to the final.""]",0
3891,@@21761633,migrant,ng,"['The Consul General of the Federal Republic of Nigeria to, Mr. Wale, says Nigerians are not the targets of the recent Chinese immigrants in Guangzhou, China, as is and out of country.']",0
3892,@@20242298,hopeless,ca,"[""But the problems do ' t end at the. Part of the reason this influx the existing refugee process is centred in the Immigration and Refugee Board is hopelessly backlogged and pretty much guarantees of residency in before there is some of removal.""]",0
3893,@@3749163,hopeless,gb,"['YOU SAY & gt; BAA (like a sheep) - - ROO - - (rhymes) WHAT IT MEANS & gt; Who does n \' t love a, lone breakaway - - those plucky underdogs trying, hopelessly, to stay away from the speeding peloton? The French have a word, and that word is baroudeur. It comes from the Arabic, where its meaning is "" dynamite "". The French use to mean "" adventurer "" and bike racing it \' s all about the riders like to put a bomb under the race and go off on the attack.']",0
3894,@@4935826,disabled,sg,"['The bench, meanwhile, asked the government consider representation of a physically challenged man Nipun, of the petitioners who the court to allow such commuters their vehicles as public is not disabled - friendly.']",0
3895,@@20702161,migrant,lk,"['( Quote) Section. entry, as immigrants nonimmigrants, of the following persons hereby suspended:']",0
3896,@@7948593,poor-families,in,['She reminded that it during the Trinamool rule that scheme of rice at / kg poor was started in state.'],0
3897,@@4513399,women,jm,"['Marks joins an illustrious cadre of who have held the rank of at the United Nations, , Ottawa, Mexico City, , Brussels, Port Spain, course, Paris. It is no longer breaking a gender "" glass ceiling "" because now about female ambassadors accredited to the White House.']",0
3898,@@3285016,women,ph,"['This despite the fact that women worked more than men, on doing almost and a half times as unpaid care and domestic. to UN Women, if paid and unpaid work were combined, women in almost all countries worked longer hours men.']",0
3899,@@1859058,homeless,ke,['Marsabit Governor Ukur told Crime Watch most did not food with some even after their houses were during attacks.'],0
3900,@@13601736,immigrant,za,"[""Trump, though, is that message. His to conduct mass deportations undocumented immigrants temporarily bar Muslims from entering US are alienating minority. The staff member inside the new Republican office on Ridgewood ' s Fresh Pond declined comment when a reporter, and the RNC declined to discuss the leadership initiative.""]",0
3901,@@8507740,disabled,ke,"['"" and county must together to improve the of the, "" said.']",0
3902,@@20746215,immigrant,lk,"['In 1981, Gen. (retd) Win relinquished power, it over to another General. The military - backed government brought about a citizenship law which recognized 135 communities in Myanmar as "" indigenous "" these were given citizenship rights. the Rohingyas declared "" illegal "" denied..']",0
3903,@@23968709,poor-families,au,['The victims were mostly poor Punjab and were employed a construction company when they were abducted.'],0
3904,@@2152112,refugee,hk,"['Seen with the attacks in Paris, the is not only refugees fleeing a war zone, but citizens returning from battlefield radicalized and wage war in their own homeland. With hundreds of citizens now fighting alongside of Daesh, border should now considered extremely important to Hong Kong and Chinese authorities identify anyone who could be considered a.']",0
3905,@@10020757,refugee,pk,['More than a refugees and migrants arrived Europe in 2015 - - them fleeing the Syria - - in worst of its kind to face the World War II.'],0
3906,@@16582135,vulnerable,my,"['What does this mean? First, revenue sources are status quo wealth of oil and natural resources, welfare programs need not even we have to start paying more personal income taxes. Second, there much room still for welfare to positively contribute employment empowerment, education and socio - economic being vulnerable Malaysians without necessarily resulting in laze, complacency or over - dependency.']",0
3907,@@1342267,disabled,gb,"[', for, Colin and Denise have spoken about "" misery "" to disabled son.']",0
3908,@@9724695,disabled,us,"['DHS reports an average nearly, received benefits, mostly, seniors and the disabled.']",0
3909,@@10368922,poor-families,pk,"['It been designed for poor families, whose daily income is less $ 2 (Rs 200 ), and provides free - of - cost access to secondary as well as priority diseases treatment. The annual cover of the scheme is Rs, 000 and is extendable to 600, 000. The programme covers heart (angioplasty / bypass ), diabetes mellitus, burns RTA (life, limb saving treatment, implants, prosthesis ), End - stage kidney diseases /, infections (Hepatitis / HIV ), failure (liver, kidney, heart, lungs) and cancer (chemo, radio, surgery ).']",0
3910,@@17643243,disabled,nz,"['"" In particular, programmes to blind disabled me both an avid golfer and passionate believer in "" power of sport "", to bring people together and lives for the, "" said Mr Key.']",4
3911,@@21967289,disabled,gh,"['In the pivotal challenges disabled in Ghana, the has a role to the areas political representation, education and inclusive employment.']",0
3912,@@20424715,hopeless,in,"['I remember how hopeless felt as a young girl being excluded political, perhaps because the men being part the debate believed they knew everything that was going in. none of them actively engaged to bring about difference. There is a stereotyped image of men with their cups of chai following a dialogue concerning the political domain women are largely with domestic gossip.']",0
3913,@@4558192,women,jm,"['"" The women go (to ), but to be greater on these diseases during pregnancies, "" said.']",0
3914,@@934902,in-need,gb,"['"" I will work to that in our area continue stay low, that our are thorough and we help look after and protect need.']",1
3915,@@14185034,women,us,"['"" It is worth, "" said, because "" there are women, children, civilians who can get food and medical supplies to get relief the of constant bombings. "" Citing "" grave differences, "" Obama said that "" it \' premature for us to say there \' s a clear path, but there \' the possibility, at least for us, make some progress. ""']",1
3916,@@211851,homeless,au,"['A new model for both housing & amp; work is needed to homelessness, accommodate refugees and climate change. If support "" a right to "" you \' support a right for yourself http: / / on. . me / 13jnH5f']",1
3917,@@25348188,migrant,sg,"['"" The government has no way of reuniting families, "" organizer Kerry Kennedy tells Yahoo. "" We have stories of parents being deported and children who have - crossed the border alone or distributed to 15. lawyer told us that one facility is relying on family photos reunite. ""']",0
3918,@@25451400,vulnerable,gh,"[""Jordan Henderson been Southgate ' trusted, performing in ' two wins. His role as the foundation ' s system will be even more crucial against better opposition, as will be relied upon to protect a potentially vulnerable defence.""]",0
3919,@@4554447,disabled,jm,['< h> Bloomfield to bat for'],4
